product_id,product_name,gender,category,pattern,color,age_group,season,price,material,average_rating,brand
1531,Casual Jeans,Male,Shorts,Plain,Brown,18-24,All,103.19,Denim,3.5,ZARA
1532,Heels,Male,Dress,Polka Dots,White,35-45,Autumn,141.39,Viscose,3.6,ZARA
1533,Casual Jeans,Male,Shoes,Plain,Brown,25-35,Spring,135.59,Synthetic,4.6,ZARA
1534,Beach Shirt,Female,Jacket,Geometric,White,25-35,Spring,23.07,Cotton Blend,3.8,ZARA
1535,Biker Jacket,Female,Dress,Geometric,White,35-45,All,28.42,Wool,4.9,ZARA
1536,Heels,Female,Dress,Plain,White,35-45,Autumn,131.48,Leather,3.1,ZARA
1537,Blouse,Female,Shirt,Polka Dots,Brown,25-35,Summer,99.69,Leather,3.4,ZARA
1538,Wool Jacket,Male,Dress,Geometric,White,25-35,All,103.95,Denim,4.3,ZARA
1539,Summer Dress,Female,Dress,Geometric,White,18-24,Spring,114.28,Cotton Blend,4.9,ZARA
1540,Casual Jeans,Male,Skirt,Polka Dots,Red,35-45,Autumn,62.82,Denim,3.3,ZARA
1541,Summer Dress,Male,Shoes,Polka Dots,Pink,25-35,Spring,128.43,Denim,4.9,ZARA
1542,Pattern Skirt,Female,Shirt,Polka Dots,Pink,35-45,All,147.24,Leather,3.7,ZARA
1543,Wool Jacket,Male,Skirt,Polka Dots,Pink,25-35,Autumn,36.51,Leather,4.6,ZARA
1544,Heels,Male,Blouse,Plain,Red,25-35,All,145.28,Denim,4.1,ZARA
1545,Pattern Skirt,Female,Shorts,Polka Dots,Red,18-24,Winter,117.42,Wool,3.3,ZARA
1546,Chino Shorts,Male,Blouse,Heart,Red,25-35,Spring,79.33,Leather,4.1,ZARA
1547,Beach Shirt,Female,Blouse,Plain,Pink,25-35,Winter,93.1,Cotton Blend,3.7,ZARA
1548,Beach Shirt,Male,Jacket,Polka Dots,Red,18-24,All,148.46,Synthetic,3.1,ZARA
1549,Pattern Skirt,Male,Blouse,Polka Dots,Pink,18-24,Autumn,59.04,Denim,4.9,ZARA
1550,Chino Shorts,Female,Dress,Heart,Red,35-45,All,34.57,Viscose,3.3,ZARA
1551,Pattern Skirt,Male,Shorts,Geometric,Brown,35-45,Summer,60.66,Synthetic,3.6,ZARA
1552,Business Shirt,Female,Shorts,Polka Dots,Beige,18-24,Winter,138.04,Cotton,3.0,ZARA
1553,Heels,Female,Skirt,Plain,Beige,25-35,Autumn,50.06,Leather,3.9,ZARA
1554,Heels,Male,Shorts,Geometric,White,35-45,Spring,76.7,Cotton Blend,4.9,ZARA
1555,Heels,Male,Shoes,Geometric,Brown,35-45,Summer,27.74,Leather,3.1,ZARA
1556,Chino Shorts,Female,Shorts,Polka Dots,White,35-45,Spring,112.99,Synthetic,4.7,ZARA
1557,Beach Shirt,Male,Shorts,Polka Dots,Brown,18-24,Autumn,102.07,Cotton,3.3,ZARA
1558,Casual Jeans,Female,Shoes,Polka Dots,Brown,25-35,Summer,31.71,Denim,4.0,ZARA
1559,Chino Shorts,Male,Dress,Polka Dots,White,25-35,All,67.01,Denim,3.5,ZARA
1560,Pattern Skirt,Female,Shorts,Geometric,Brown,18-24,Autumn,77.13,Cotton,3.2,ZARA
1561,Business Shirt,Male,Dress,Polka Dots,Beige,25-35,Winter,50.15,Viscose,4.9,ZARA
1562,Wool Jacket,Male,Jeans,Plain,Beige,25-35,Spring,112.78,Synthetic,3.7,ZARA
1563,Beach Shirt,Female,Jeans,Plain,Brown,18-24,Spring,37.54,Synthetic,4.8,ZARA
1564,Heels,Female,Dress,Polka Dots,Brown,18-24,Winter,135.3,Synthetic,3.0,ZARA
1565,Beach Shirt,Female,Blouse,Plain,White,35-45,Autumn,87.66,Leather,3.8,ZARA
1566,Pattern Skirt,Female,Blouse,Geometric,Brown,25-35,Spring,141.93,Viscose,5.0,ZARA
1567,Summer Dress,Female,Shirt,Geometric,Beige,35-45,Spring,89.14,Leather,3.5,ZARA
1568,Pattern Skirt,Female,Shirt,Plain,Brown,18-24,Summer,23.19,Synthetic,3.8,ZARA
1569,Beach Shirt,Male,Shorts,Geometric,Beige,18-24,Autumn,114.03,Denim,4.2,ZARA
1570,Heels,Female,Blouse,Geometric,White,35-45,Summer,121.19,Viscose,3.7,ZARA
1571,Heels,Male,Jeans,Polka Dots,Brown,25-35,Summer,59.44,Cotton Blend,4.8,ZARA
1572,Blouse,Female,Skirt,Polka Dots,White,18-24,All,96.7,Leather,3.6,ZARA
1573,Beach Shirt,Male,Shoes,Polka Dots,Brown,18-24,Autumn,73.37,Viscose,3.2,ZARA
1574,Pattern Skirt,Male,Skirt,Plain,Beige,18-24,Autumn,21.34,Denim,4.7,ZARA
1575,Blouse,Male,Shirt,Geometric,Brown,35-45,All,96.35,Denim,4.9,ZARA
1576,Biker Jacket,Male,Skirt,Plain,Brown,35-45,All,82.01,Denim,3.2,ZARA
1577,Biker Jacket,Male,Dress,Polka Dots,White,18-24,Winter,73.43,Leather,4.5,ZARA
1578,Wool Jacket,Female,Blouse,Plain,Brown,35-45,All,21.63,Denim,4.0,ZARA
1579,Chino Shorts,Male,Shirt,Polka Dots,Brown,25-35,Autumn,135.74,Synthetic,4.9,ZARA
1580,Blouse,Male,Skirt,Geometric,Beige,35-45,Autumn,71.68,Viscose,4.0,ZARA
1581,Biker Jacket,Female,Dress,Polka Dots,Brown,18-24,Autumn,60.51,Synthetic,4.9,ZARA
1582,Casual Jeans,Female,Jacket,Geometric,Beige,18-24,Spring,126.77,Wool,3.6,ZARA
1583,Wool Jacket,Female,Shoes,Geometric,Beige,18-24,Spring,64.52,Wool,3.9,ZARA
1584,Beach Shirt,Female,Blouse,Floral,Sky Blue,35-45,Spring,77.25,Leather,3.6,ZARA
1585,Summer Dress,Female,Skirt,Plain,White,18-24,All,41.37,Synthetic,3.0,ZARA
1586,Blouse,Male,Shorts,Plain,Sky Blue,35-45,All,31.55,Cotton Blend,3.8,ZARA
1587,Summer Dress,Male,Dress,Plain,Sky Blue,35-45,All,61.67,Denim,3.7,ZARA
1588,Heels,Female,Shoes,Floral,Sky Blue,25-35,Autumn,93.4,Wool,3.6,ZARA
1589,Biker Jacket,Male,Blouse,Geometric,Yellow,18-24,Spring,111.15,Cotton,3.4,ZARA
1590,Summer Dress,Female,Shorts,Plain,White,25-35,Autumn,111.01,Leather,4.6,ZARA
1591,Casual Jeans,Male,Jeans,Plain,Sky Blue,35-45,All,53.38,Wool,4.6,ZARA
1592,Casual Jeans,Female,Skirt,Geometric,Yellow,18-24,Summer,65.04,Cotton Blend,3.8,ZARA
1593,Wool Jacket,Male,Shoes,Geometric,Yellow,25-35,Autumn,70.21,Leather,3.2,ZARA
1594,Wool Jacket,Male,Dress,Floral,Sky Blue,25-35,Autumn,52.81,Cotton Blend,4.3,ZARA
1595,Casual Jeans,Male,Jeans,Geometric,Brown,35-45,Spring,113.64,Wool,3.6,ZARA
1596,Beach Shirt,Male,Shorts,Plain,Beige,35-45,Winter,37.05,Cotton Blend,3.9,ZARA
1597,Chino Shorts,Female,Blouse,Plain,Brown,25-35,Autumn,43.55,Wool,3.5,ZARA
1598,Casual Jeans,Male,Jeans,Geometric,Brown,25-35,Autumn,78.6,Cotton Blend,4.4,ZARA
1599,Heels,Male,Jacket,Polka Dots,White,25-35,Autumn,149.93,Synthetic,4.1,ZARA
1600,Heels,Male,Shorts,Geometric,White,25-35,Summer,32.43,Synthetic,3.7,ZARA
1601,Blouse,Female,Skirt,Plain,White,25-35,Autumn,120.7,Wool,3.3,ZARA
1602,Business Shirt,Male,Jeans,Geometric,Beige,35-45,All,72.77,Synthetic,4.6,ZARA
1603,Blouse,Male,Shirt,Plain,Brown,35-45,Winter,107.91,Wool,4.8,ZARA
1604,Blouse,Female,Shorts,Geometric,Beige,25-35,Spring,141.74,Viscose,4.9,ZARA
1605,Wool Jacket,Female,Jacket,Plain,Brown,35-45,Winter,116.08,Viscose,4.1,ZARA
1606,Pattern Skirt,Male,Blouse,Plain,White,35-45,All,64.75,Synthetic,4.4,ZARA
1607,Wool Jacket,Female,Blouse,Plain,Brown,35-45,Autumn,96.88,Synthetic,3.1,ZARA
1608,Blouse,Female,Dress,Plain,Beige,18-24,Spring,134.53,Denim,4.5,ZARA
1609,Pattern Skirt,Male,Shorts,Polka Dots,Beige,25-35,Winter,80.07,Leather,4.1,ZARA
1610,Chino Shorts,Male,Jacket,Polka Dots,White,25-35,Winter,76.6,Wool,4.3,ZARA
1611,Beach Shirt,Female,Shoes,Plain,White,35-45,Spring,65.65,Leather,4.5,ZARA
1612,Biker Jacket,Female,Shirt,Polka Dots,Brown,18-24,Spring,101.68,Leather,3.7,ZARA
1613,Beach Shirt,Male,Skirt,Geometric,Beige,35-45,All,20.25,Leather,3.1,ZARA
1614,Pattern Skirt,Male,Jeans,Polka Dots,Beige,35-45,Summer,111.8,Wool,4.6,ZARA
1615,Wool Jacket,Male,Shirt,Plain,Brown,35-45,All,146.82,Viscose,3.9,ZARA
1616,Biker Jacket,Female,Skirt,Plain,Brown,18-24,Summer,34.99,Viscose,3.0,ZARA
1617,Blouse,Male,Shoes,Geometric,Brown,35-45,All,69.19,Leather,4.5,ZARA
1618,Blouse,Male,Jeans,Polka Dots,Beige,18-24,Autumn,144.28,Cotton Blend,3.5,ZARA
1619,Business Shirt,Male,Shorts,Plain,Beige,25-35,Winter,144.79,Cotton,3.4,ZARA
1620,Beach Shirt,Male,Jeans,Polka Dots,White,35-45,Winter,62.68,Viscose,3.8,ZARA
1621,Chino Shorts,Female,Dress,Geometric,Brown,25-35,Winter,98.01,Leather,3.2,ZARA
1622,Business Shirt,Female,Dress,Plain,Beige,25-35,Summer,85.96,Cotton Blend,3.2,ZARA
1623,Summer Dress,Male,Skirt,Polka Dots,Beige,18-24,Winter,34.87,Viscose,4.6,ZARA
1624,Wool Jacket,Female,Jeans,Polka Dots,Beige,35-45,Spring,60.02,Denim,4.3,ZARA
1625,Summer Dress,Male,Shoes,Plain,Brown,18-24,Spring,148.92,Wool,3.8,ZARA
1626,Casual Jeans,Male,Jeans,Polka Dots,Beige,25-35,Spring,139.28,Cotton,4.0,ZARA
1627,Chino Shorts,Female,Skirt,Geometric,Brown,18-24,Autumn,127.56,Synthetic,4.3,ZARA
1628,Wool Jacket,Female,Jacket,Plain,Orange,25-35,Spring,149.41,Cotton Blend,4.3,ZARA
1629,Business Shirt,Male,Blouse,Striped,Orange,35-45,Autumn,53.01,Cotton Blend,3.0,ZARA
1630,Chino Shorts,Female,Skirt,Striped,Black,25-35,Summer,79.18,Leather,4.0,ZARA
1631,Heels,Female,Blouse,Striped,Black,18-24,Spring,44.92,Wool,4.5,ZARA
1632,Summer Dress,Male,Jacket,Striped,Orange,25-35,Summer,46.09,Cotton,4.7,ZARA
1633,Beach Shirt,Male,Jeans,Striped,Black,25-35,Winter,38.13,Leather,3.7,ZARA
1634,Wool Jacket,Male,Shorts,Plain,Black,25-35,Spring,48.24,Synthetic,4.2,ZARA
1635,Pattern Skirt,Female,Skirt,Plain,Black,35-45,Summer,56.2,Leather,4.9,ZARA
1636,Blouse,Male,Shirt,Plain,Orange,25-35,All,52.81,Viscose,3.7,ZARA
1637,Casual Jeans,Male,Jacket,Striped,Black,35-45,Spring,141.19,Synthetic,4.1,ZARA
1638,Wool Jacket,Female,Shirt,Striped,Black,25-35,Winter,143.39,Cotton Blend,3.5,ZARA
1639,Beach Shirt,Female,Skirt,Polka Dots,White,25-35,Autumn,20.64,Cotton,3.3,ZARA
1640,Casual Jeans,Male,Jeans,Plain,White,35-45,All,101.47,Wool,3.7,ZARA
1641,Business Shirt,Male,Shoes,Polka Dots,White,25-35,Autumn,148.75,Synthetic,3.6,ZARA
1642,Biker Jacket,Male,Jacket,Geometric,Navy Blue,25-35,Winter,149.19,Cotton,3.3,ZARA
1643,Biker Jacket,Female,Shorts,Plain,Grey,25-35,Winter,49.02,Cotton Blend,4.4,ZARA
1644,Pattern Skirt,Female,Jeans,Geometric,Navy Blue,18-24,Spring,93.6,Cotton Blend,3.7,ZARA
1645,Beach Shirt,Male,Skirt,Polka Dots,Grey,25-35,All,55.88,Wool,4.8,ZARA
1646,Wool Jacket,Female,Jacket,Polka Dots,Grey,35-45,Spring,124.35,Cotton,3.2,ZARA
1647,Chino Shorts,Male,Shirt,Geometric,Grey,35-45,Summer,137.08,Denim,4.5,ZARA
1648,Blouse,Female,Skirt,Geometric,White,25-35,Summer,77.7,Denim,3.2,ZARA
1649,Blouse,Female,Jeans,Plain,Grey,18-24,All,127.82,Viscose,3.1,ZARA
1650,Blouse,Male,Jeans,Geometric,Red,35-45,Spring,82.19,Cotton Blend,5.0,ZARA
1651,Business Shirt,Male,Shirt,Geometric,White,25-35,All,78.87,Leather,3.5,ZARA
1652,Heels,Male,Shoes,Polka Dots,White,18-24,All,32.14,Wool,3.6,ZARA
1653,Beach Shirt,Male,Shirt,Plain,Green,35-45,Summer,84.67,Viscose,4.4,ZARA
1654,Heels,Female,Jeans,Geometric,Red,18-24,Summer,37.71,Cotton Blend,4.2,ZARA
1655,Biker Jacket,Female,Blouse,Geometric,Green,25-35,Spring,76.82,Cotton,3.8,ZARA
1656,Wool Jacket,Female,Jacket,Geometric,Green,25-35,Summer,48.45,Wool,5.0,ZARA
1657,Summer Dress,Female,Dress,Plain,White,18-24,Winter,61.52,Cotton,4.7,ZARA
1658,Blouse,Female,Shoes,Geometric,White,35-45,Autumn,31.07,Synthetic,4.0,ZARA
1659,Biker Jacket,Male,Shirt,Polka Dots,Red,18-24,Winter,139.69,Cotton Blend,4.8,ZARA
1660,Casual Jeans,Female,Shirt,Geometric,White,25-35,Spring,119.86,Synthetic,3.6,ZARA
